###wordnet_hockey_team_108080386
Dinamo_Riga_(original)	isAffiliatedTo	Dinamo_Riga
Shijiazhuang_Zhengding_International_Airport	isConnectedTo	Guiyang_Longdongbao_International_Airport
Düsseldorf_Airport	isConnectedTo	Santorini_(Thira)_National_Airport
Harbin_Taiping_International_Airport	isConnectedTo	Guiyang_Longdongbao_International_Airport
Amsterdam_Airport_Schiphol	isConnectedTo	Düsseldorf_Airport
Xiamen_Gaoqi_International_Airport	isConnectedTo	Shenzhen_Bao'an_International_Airport
Stavanger_Airport,_Sola	isConnectedTo	Santorini_(Thira)_National_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Menorca_Airport
Dushanbe_International_Airport	isConnectedTo	Ürümqi_Diwopu_International_Airport
John_F._Kennedy_International_Airport	isConnectedTo	Queen_Beatrix_International_Airport
Marechal_Cunha_Machado_International_Airport	isConnectedTo	Tancredo_Neves_International_Airport
Xi'an_Xianyang_International_Airport	isConnectedTo	Ningbo_Lishe_International_Airport
Chengdu_Shuangliu_International_Airport	isConnectedTo	Xi'an_Xianyang_International_Airport
Queen_Alia_International_Airport	isConnectedTo	Damascus_International_Airport
Amsterdam_Airport_Schiphol	isConnectedTo	Ercan_International_Airport
Dubrovnik_Airport	isConnectedTo	Gatwick_Airport
Qingdao_Liuting_International_Airport	isConnectedTo	Hefei_Xinqiao_International_Airport
Nantong_Xingdong_Airport	isConnectedTo	Guangzhou_Baiyun_International_Airport
Linz_Airport	isConnectedTo	Düsseldorf_Airport
Luxembourg_Findel_Airport	isConnectedTo	Antalya_Airport
Bologna_Guglielmo_Marconi_Airport	isConnectedTo	Fuerteventura_Airport
Brussels_Airport	isConnectedTo	Yaoundé_Nsimalen_International_Airport
Ottawa_Macdonald–Cartier_International_Airport	isConnectedTo	Halifax_Stanfield_International_Airport
Ben_Gurion_Airport	isConnectedTo	Helsinki_Airport
Bodø_Airport	isConnectedTo	Stavanger_Airport,_Sola
Juanda_International_Airport	isConnectedTo	Sultan_Mahmud_Badaruddin_II_International_Airport
Brest_Bretagne_Airport	isConnectedTo	Marseille_Provence_Airport
La_Palma_Airport	isConnectedTo	Gran_Canaria_Airport
Mineralnye_Vody_Airport	isConnectedTo	Heydar_Aliyev_International_Airport
La_Palma_Airport	isConnectedTo	Frankfurt_Airport
John_F._Kennedy_International_Airport	isConnectedTo	Providenciales_International_Airport
Penang_International_Airport	isConnectedTo	Kuching_International_Airport
Ottawa_Macdonald–Cartier_International_Airport	isConnectedTo	Québec_City_Jean_Lesage_International_Airport
Dalaman_Airport	isConnectedTo	Rostov-on-Don_Airport
Orly_Airport	isConnectedTo	Roland_Garros_Airport
Berlin_Schönefeld_Airport	isConnectedTo	Sheremetyevo_International_Airport
Vienna_International_Airport	isConnectedTo	Bern_Airport
Eugene_Airport	isConnectedTo	McCarran_International_Airport
Lanzarote_Airport	isConnectedTo	Bilbao_Airport
Dallas/Fort_Worth_International_Airport	isConnectedTo	Juan_Manuel_Gálvez_International_Airport
Stuttgart_Airport	isConnectedTo	Adnan_Menderes_Airport
Aden_International_Airport	isConnectedTo	Queen_Alia_International_Airport
Roshchino_International_Airport	isConnectedTo	Yemelyanovo_International_Airport
Incheon_International_Airport	isConnectedTo	Frankfurt_Airport
Toncontín_International_Airport	isConnectedTo	George_Bush_Intercontinental_Airport
Tolmachevo_Airport	isConnectedTo	Milas–Bodrum_Airport
Stuttgart_Airport	isConnectedTo	Hannover_Airport
Fresno_Yosemite_International_Airport	isConnectedTo	Portland_International_Airport
Guangzhou_Baiyun_International_Airport	isConnectedTo	Frankfurt_Airport
Orly_Airport	isConnectedTo	Helsinki_Airport
Jining_Qufu_Airport	isConnectedTo	Kunming_Changshui_International_Airport
Pristina_International_Airport	isConnectedTo	Stockholm_Arlanda_Airport
Frankfurt_Airport	isConnectedTo	Seattle–Tacoma_International_Airport
Tbilisi_International_Airport	isConnectedTo	Koltsovo_Airport
Palma_de_Mallorca_Airport	isConnectedTo	Budapest_Ferenc_Liszt_International_Airport
Deputado_Luís_Eduardo_Magalhães_International_Airport	isConnectedTo	Frankfurt_Airport
Soekarno–Hatta_International_Airport	isConnectedTo	Rendani_Airport
Leonardo_da_Vinci–Fiumicino_Airport	isConnectedTo	Taiwan_Taoyuan_International_Airport
Sam_Ratulangi_International_Airport	isConnectedTo	Francisco_Bangoy_International_Airport
Prince_Mohammad_bin_Abdulaziz_Airport	isConnectedTo	Marrakesh_Menara_Airport
Bastia_–_Poretta_Airport	isConnectedTo	Orly_Airport
Aberdeen_Airport	isConnectedTo	East_Midlands_Airport
Minneapolis–Saint_Paul_International_Airport	isConnectedTo	Philadelphia_International_Airport
Pulkovo_Airport	isConnectedTo	Dushanbe_International_Airport
Manas_International_Airport	isConnectedTo	Ürümqi_Diwopu_International_Airport
Shenzhen_Bao'an_International_Airport	isConnectedTo	Lhasa_Gonggar_Airport
Sheremetyevo_International_Airport	isConnectedTo	Petropavlovsk-Kamchatsky_Airport
Chinggis_Khaan_International_Airport	isConnectedTo	International_Airport_Irkutsk
Cyril_E._King_Airport	isConnectedTo	Fort_Lauderdale–Hollywood_International_Airport
Shenyang_Taoxian_International_Airport	isConnectedTo	Guilin_Liangjiang_International_Airport
Stavanger_Airport,_Sola	isConnectedTo	Lanzarote_Airport
Sheremetyevo_International_Airport	isConnectedTo	Beijing_Capital_International_Airport
Toulouse–Blagnac_Airport	isConnectedTo	Venice_Marco_Polo_Airport
Tancredo_Neves_International_Airport	isConnectedTo	São_Paulo–Guarulhos_International_Airport
Kos_Island_International_Airport	isConnectedTo	Groningen_Airport_Eelde
José_María_Córdova_International_Airport	isConnectedTo	Simón_Bolívar_International_Airport_(Venezuela)
Pisa_International_Airport	isConnectedTo	Tirana_International_Airport_Nënë_Tereza
Eindhoven_Airport	isConnectedTo	Warsaw_Chopin_Airport
Fort_Lauderdale–Hollywood_International_Airport	isConnectedTo	Washington_Dulles_International_Airport
Muscat_International_Airport	isConnectedTo	Queen_Alia_International_Airport
Vienna_International_Airport	isConnectedTo	Düsseldorf_Airport
Viracopos_International_Airport	isConnectedTo	Recife/Guararapes–Gilberto_Freyre_International_Airport
Los_Angeles_International_Airport	isConnectedTo	Nashville_International_Airport
Martinique_Aimé_Césaire_International_Airport	isConnectedTo	Princess_Juliana_International_Airport
Rabat–Salé_Airport	isConnectedTo	Marseille_Provence_Airport
Kunming_Changshui_International_Airport	isConnectedTo	Nanjing_Lukou_International_Airport
Chelyabinsk_Airport	isConnectedTo	Tashkent_International_Airport
Conakry_International_Airport	isConnectedTo	Banjul_International_Airport
Narita_International_Airport	isConnectedTo	Naha_Airport
Aktau_Airport	isConnectedTo	Domodedovo_International_Airport
Rhodes_International_Airport	isConnectedTo	Bologna_Guglielmo_Marconi_Airport
Changchun_Longjia_International_Airport	isConnectedTo	Ningbo_Lishe_International_Airport
Toncontín_International_Airport	isConnectedTo	Tocumen_International_Airport
Zhangjiajie_Hehua_Airport	isConnectedTo	Shenzhen_Bao'an_International_Airport
Norman_Manley_International_Airport	isConnectedTo	Las_Américas_International_Airport
Chinggis_Khaan_International_Airport	isConnectedTo	Beijing_Capital_International_Airport
Salzburg_Airport	isConnectedTo	Stavanger_Airport,_Sola
Mallam_Aminu_Kano_International_Airport	isConnectedTo	Beirut–Rafic_Hariri_International_Airport
Verona_Villafranca_Airport	isConnectedTo	Abeid_Amani_Karume_International_Airport
Omsk_Tsentralny_Airport	isConnectedTo	Sabiha_Gökçen_International_Airport
Greenville–Spartanburg_International_Airport	isConnectedTo	LaGuardia_Airport
Siem_Reap_International_Airport	isConnectedTo	Xi'an_Xianyang_International_Airport
Sheremetyevo_International_Airport	isConnectedTo	Koltsovo_Airport
Shanghai_Pudong_International_Airport	isConnectedTo	Yibin_Caiba_Airport
Rotterdam_The_Hague_Airport	isConnectedTo	Budapest_Ferenc_Liszt_International_Airport
Charlotte_Douglas_International_Airport	isConnectedTo	Fort_Lauderdale–Hollywood_International_Airport
Nantong_Xingdong_Airport	isConnectedTo	Beijing_Nanyuan_Airport
Guangzhou_Baiyun_International_Airport	isConnectedTo	Haikou_Meilan_International_Airport
Edinburgh_Airport	isConnectedTo	Shannon_Airport
Singapore_Changi_Airport	isConnectedTo	Kunming_Changshui_International_Airport
Weeze_Airport	isConnectedTo	Treviso_Airport
Fukuoka_Airport	isConnectedTo	Shizuoka_Airport
Zadar_Airport	isConnectedTo	London_Stansted_Airport
Glasgow_Prestwick_Airport	isConnectedTo	Ireland_West_Airport_Knock
Vancouver_International_Airport	isConnectedTo	Incheon_International_Airport
Liverpool_John_Lennon_Airport	isConnectedTo	Fuerteventura_Airport
Belgrade_Nikola_Tesla_Airport	isConnectedTo	Henri_Coandă_International_Airport
Seattle–Tacoma_International_Airport	isConnectedTo	Hartsfield–Jackson_Atlanta_International_Airport
Munich_Airport	isConnectedTo	Skiathos_Island_National_Airport
Copenhagen_Airport	isConnectedTo	Berlin_Schönefeld_Airport
Montréal–Pierre_Elliott_Trudeau_International_Airport	isConnectedTo	Venice_Marco_Polo_Airport
Shanghai_Pudong_International_Airport	isConnectedTo	O'Hare_International_Airport
Hamad_International_Airport	isConnectedTo	Chongqing_Jiangbei_International_Airport
Bristol_Airport	isConnectedTo	Corfu_International_Airport
Kagoshima_Airport	isConnectedTo	Shizuoka_Airport
London_City_Airport	isConnectedTo	Stockholm_Arlanda_Airport
Norman_Manley_International_Airport	isConnectedTo	V._C._Bird_International_Airport
Pisa_International_Airport	isConnectedTo	Falcone–Borsellino_Airport
Santa_Genoveva_Airport	isConnectedTo	Val_de_Cans_International_Airport
Baltimore–Washington_International_Airport	isConnectedTo	Toronto_Pearson_International_Airport
Qingdao_Liuting_International_Airport	isConnectedTo	Fuzhou_Changle_International_Airport
Bristol_Airport	isConnectedTo	Edinburgh_Airport
Dubai_International_Airport	isConnectedTo	Sabiha_Gökçen_International_Airport
Dalaman_Airport	isConnectedTo	Newcastle_Airport
Dallas/Fort_Worth_International_Airport	isConnectedTo	Charles_de_Gaulle_Airport
Sana'a_International_Airport	isConnectedTo	Aden_International_Airport
Istanbul_Atatürk_Airport	isConnectedTo	Dnipropetrovsk_International_Airport
Federico_Fellini_International_Airport	isConnectedTo	Pulkovo_Airport
Verona_Villafranca_Airport	isConnectedTo	Manchester_Airport
Helsinki_Airport	isConnectedTo	Adnan_Menderes_Airport
Soekarno–Hatta_International_Airport	isConnectedTo	Suvarnabhumi_Airport
Sochi_International_Airport	isConnectedTo	Sheremetyevo_International_Airport
Haikou_Meilan_International_Airport	isConnectedTo	Tianjin_Binhai_International_Airport
Nice_Côte_d'Azur_Airport	isConnectedTo	Billund_Airport
La_Aurora_International_Airport	isConnectedTo	Tocumen_International_Airport
Perth_Airport	isConnectedTo	Kota_Kinabalu_International_Airport
Newcastle_Airport	isConnectedTo	Santorini_(Thira)_National_Airport
Cephalonia_International_Airport	isConnectedTo	Gatwick_Airport
Addis_Ababa_Bole_International_Airport	isConnectedTo	Chhatrapati_Shivaji_International_Airport
Malta_International_Airport	isConnectedTo	Bologna_Guglielmo_Marconi_Airport
Antalya_Airport	isConnectedTo	Lille_Airport
Donetsk_International_Airport	isConnectedTo	Domodedovo_International_Airport
Colorado_Springs_Airport	isConnectedTo	Dallas/Fort_Worth_International_Airport
San_Jose_International_Airport	isConnectedTo	Logan_International_Airport
Guangzhou_Baiyun_International_Airport	isConnectedTo	Luoyang_Beijiao_Airport
Gran_Canaria_Airport	isConnectedTo	Malmö_Airport
Philadelphia_International_Airport	isConnectedTo	Blue_Grass_Airport
Salzburg_Airport	isConnectedTo	Stockholm_Arlanda_Airport
Dallas/Fort_Worth_International_Airport	isConnectedTo	Charleston_International_Airport
Helsinki_Airport	isConnectedTo	Frankfurt_Airport
Soekarno–Hatta_International_Airport	isConnectedTo	Senai_International_Airport
Chengdu_Shuangliu_International_Airport	isConnectedTo	Yinchuan_Hedong_International_Airport
Hannover_Airport	isConnectedTo	Larnaca_International_Airport
Frankfurt_Airport	isConnectedTo	Falcone–Borsellino_Airport
Shanghai_Pudong_International_Airport	isConnectedTo	Komatsu_Airport
Philip_S._W._Goldson_International_Airport	isConnectedTo	George_Bush_Intercontinental_Airport
Yangon_International_Airport	isConnectedTo	Kuala_Lumpur_International_Airport
Wuhan_Tianhe_International_Airport	isConnectedTo	Hohhot_Baita_International_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Murtala_Muhammed_International_Airport
Banjul_International_Airport	isConnectedTo	Gran_Canaria_Airport
Miami_International_Airport	isConnectedTo	Viru_Viru_International_Airport
Almería_Airport	isConnectedTo	Dublin_Airport
Changchun_Longjia_International_Airport	isConnectedTo	Nanning_Wuxu_International_Airport
Vancouver_International_Airport	isConnectedTo	Los_Angeles_International_Airport
Halifax_Stanfield_International_Airport	isConnectedTo	Montréal–Pierre_Elliott_Trudeau_International_Airport
Hamburg_Airport	isConnectedTo	Salzburg_Airport
Charlotte_Douglas_International_Airport	isConnectedTo	Southwest_Florida_International_Airport
Raleigh–Durham_International_Airport	isConnectedTo	Grand_Bahama_International_Airport
Singapore_Changi_Airport	isConnectedTo	Shanghai_Pudong_International_Airport
Helsinki_Airport	isConnectedTo	Bergen_Airport,_Flesland
Barcelona–El_Prat_Airport	isConnectedTo	Banjul_International_Airport
Yulin_Yuyang_Airport	isConnectedTo	Tianjin_Binhai_International_Airport
Erbil_International_Airport	isConnectedTo	Basra_International_Airport
Guangzhou_Baiyun_International_Airport	isConnectedTo	Dushanbe_International_Airport
Düsseldorf_Airport	isConnectedTo	Samos_International_Airport
Burgas_Airport	isConnectedTo	Varna_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Maya-Maya_Airport
Munich_Airport	isConnectedTo	Gran_Canaria_Airport
Charlotte_Douglas_International_Airport	isConnectedTo	Cancún_International_Airport
Don_Mueang_International_Airport	isConnectedTo	Hong_Kong_International_Airport
Leonardo_da_Vinci–Fiumicino_Airport	isConnectedTo	Skopje_\u0022Alexander_the_Great\u0022_Airport
Chinggis_Khaan_International_Airport	isConnectedTo	Istanbul_Atatürk_Airport
Trondheim_Airport,_Værnes	isConnectedTo	Antalya_Airport
Barcelona–El_Prat_Airport	isConnectedTo	Stavanger_Airport,_Sola
Zhuhai_Jinwan_Airport	isConnectedTo	Liuzhou_Bailian_Airport
Samos_International_Airport	isConnectedTo	Nuremberg_Airport
Rajiv_Gandhi_International_Airport	isConnectedTo	Abu_Dhabi_International_Airport
Newcastle_Airport	isConnectedTo	Menorca_Airport
Rafael_Hernández_Airport	isConnectedTo	Las_Américas_International_Airport
Beijing_Nanyuan_Airport	isConnectedTo	Linyi_Shubuling_Airport
Bergen_Airport,_Flesland	isConnectedTo	Billund_Airport
Koltsovo_Airport	isConnectedTo	Pula_Airport
Tolmachevo_Airport	isConnectedTo	Istanbul_Atatürk_Airport
Dallas/Fort_Worth_International_Airport	isConnectedTo	Denver_International_Airport
Ninoy_Aquino_International_Airport	isConnectedTo	Sydney_Airport
Stockholm_Arlanda_Airport	isConnectedTo	Copenhagen_Airport
Stockholm_Arlanda_Airport	isConnectedTo	Cologne_Bonn_Airport
Cairns_Airport	isConnectedTo	Darwin_International_Airport
Ben_Gurion_Airport	isConnectedTo	Turin_Airport
Rotterdam_The_Hague_Airport	isConnectedTo	Palma_de_Mallorca_Airport
Ignatyevo_Airport	isConnectedTo	Khabarovsk_Novy_Airport
Daniel_Oduber_Quirós_International_Airport	isConnectedTo	Los_Angeles_International_Airport
Hannover_Airport	isConnectedTo	Lamezia_Terme_International_Airport
Sandefjord_Airport,_Torp	isConnectedTo	Rhodes_International_Airport
New_Chitose_Airport	isConnectedTo	Hong_Kong_International_Airport
Montréal–Pierre_Elliott_Trudeau_International_Airport	isConnectedTo	Cancún_International_Airport
Barcelona–El_Prat_Airport	isConnectedTo	Heraklion_International_Airport
Hefei_Xinqiao_International_Airport	isConnectedTo	Chengdu_Shuangliu_International_Airport
Mykonos_Island_National_Airport	isConnectedTo	Verona_Villafranca_Airport
Perth_Airport	isConnectedTo	Cairns_Airport
Rostov-on-Don_Airport	isConnectedTo	Zvartnots_International_Airport
Juan_Santamaría_International_Airport	isConnectedTo	Frankfurt_Airport
Málaga_Airport	isConnectedTo	Bournemouth_Airport
Sheremetyevo_International_Airport	isConnectedTo	Rostov-on-Don_Airport
Bologna_Guglielmo_Marconi_Airport	isConnectedTo	Eindhoven_Airport
Cairo_International_Airport	isConnectedTo	Pristina_International_Airport
Toulouse–Blagnac_Airport	isConnectedTo	Amsterdam_Airport_Schiphol
Philip_S._W._Goldson_International_Airport	isConnectedTo	Ramón_Villeda_Morales_International_Airport
Narita_International_Airport	isConnectedTo	Wuhan_Tianhe_International_Airport
Shanghai_Pudong_International_Airport	isConnectedTo	Phnom_Penh_International_Airport
Edmonton_International_Airport	isConnectedTo	Abel_Santamaría_Airport
Copenhagen_Airport	isConnectedTo	Washington_Dulles_International_Airport
Dubai_International_Airport	isConnectedTo	Hamad_International_Airport
Haikou_Meilan_International_Airport	isConnectedTo	Hangzhou_Xiaoshan_International_Airport
Fuerteventura_Airport	isConnectedTo	Poznań–Ławica_Airport
Minneapolis–Saint_Paul_International_Airport	isConnectedTo	Los_Cabos_International_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Jomo_Kenyatta_International_Airport
Mudanjiang_Hailang_Airport	isConnectedTo	Incheon_International_Airport
Athens_International_Airport	isConnectedTo	Malta_International_Airport
Toronto_Pearson_International_Airport	isConnectedTo	Marseille_Provence_Airport
King_Fahd_International_Airport	isConnectedTo	King_Abdulaziz_International_Airport
Olbia_Costa_Smeralda_Airport	isConnectedTo	Naples_International_Airport
Barcelona–El_Prat_Airport	isConnectedTo	Cluj_International_Airport
Barcelona–El_Prat_Airport	isConnectedTo	Munich_Airport
El_Dorado_International_Airport	isConnectedTo	Los_Angeles_International_Airport
Portland_International_Jetport	isConnectedTo	Baltimore–Washington_International_Airport
Ninoy_Aquino_International_Airport	isConnectedTo	Kota_Kinabalu_International_Airport
Melbourne_Airport	isConnectedTo	Brisbane_Airport
Istanbul_Atatürk_Airport	isConnectedTo	Djibouti–Ambouli_International_Airport
Hurghada_International_Airport	isConnectedTo	Manchester_Airport
Cochin_International_Airport	isConnectedTo	Singapore_Changi_Airport
Batumi_International_Airport	isConnectedTo	Esenboğa_International_Airport
Bodø_Airport	isConnectedTo	Chania_International_Airport
Singapore_Changi_Airport	isConnectedTo	Taiwan_Taoyuan_International_Airport
Calgary_International_Airport	isConnectedTo	Cancún_International_Airport
Regina_International_Airport	isConnectedTo	McCarran_International_Airport
Mohamed_Boudiaf_International_Airport	isConnectedTo	Prince_Mohammad_bin_Abdulaziz_Airport
Venice_Marco_Polo_Airport	isConnectedTo	Dublin_Airport
Edmonton_International_Airport	isConnectedTo	Los_Cabos_International_Airport
Bristol_Airport	isConnectedTo	Innsbruck_Airport
Toronto_Pearson_International_Airport	isConnectedTo	Grantley_Adams_International_Airport
Sendai_Airport	isConnectedTo	Shanghai_Pudong_International_Airport
Ufa_International_Airport	isConnectedTo	Hurghada_International_Airport
CFB_Goose_Bay	isConnectedTo	Wabush_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Tan_Son_Nhat_International_Airport
Frankfurt_Airport	isConnectedTo	Kotoka_International_Airport
Hannover_Airport	isConnectedTo	Split_Airport
Pulkovo_Airport	isConnectedTo	Vnukovo_International_Airport
Chesterfield_Inlet_Airport	isConnectedTo	Thompson_Airport
Roshchino_International_Airport	isConnectedTo	Surgut_International_Airport
Incheon_International_Airport	isConnectedTo	Guangzhou_Baiyun_International_Airport
Kuala_Lumpur_International_Airport	isConnectedTo	Soekarno–Hatta_International_Airport
Hamad_International_Airport	isConnectedTo	Kigali_International_Airport
Kurumoch_International_Airport	isConnectedTo	Dubai_International_Airport
Berlin_Schönefeld_Airport	isConnectedTo	Moss_Airport,_Rygge
Chennai_International_Airport	isConnectedTo	Goa_International_Airport
Nuremberg_Airport	isConnectedTo	Frankfurt_Airport
Wuhan_Tianhe_International_Airport	isConnectedTo	Tianjin_Binhai_International_Airport
Kotoka_International_Airport	isConnectedTo	Banjul_International_Airport
Kurumoch_International_Airport	isConnectedTo	Nizhnevartovsk_Airport
Hohhot_Baita_International_Airport	isConnectedTo	Chinggis_Khaan_International_Airport
Richmond_International_Airport	isConnectedTo	Fort_Lauderdale–Hollywood_International_Airport
Taipei_Songshan_Airport	isConnectedTo	Hangzhou_Xiaoshan_International_Airport
Palma_de_Mallorca_Airport	isConnectedTo	Ibiza_Airport
Jacksonville_International_Airport	isConnectedTo	Baltimore–Washington_International_Airport
Miami_International_Airport	isConnectedTo	Philip_S._W._Goldson_International_Airport
Sheremetyevo_International_Airport	isConnectedTo	Los_Angeles_International_Airport
Genoa_Cristoforo_Colombo_Airport	isConnectedTo	Leonardo_da_Vinci–Fiumicino_Airport
Gdańsk_Lech_Wałęsa_Airport	isConnectedTo	Bergen_Airport,_Flesland
Miami_International_Airport	isConnectedTo	Jorge_Wilstermann_International_Airport
Regina_International_Airport	isConnectedTo	Calgary_International_Airport
Atlantic_City_International_Airport	isConnectedTo	Hartsfield–Jackson_Atlanta_International_Airport
Zagreb_Airport	isConnectedTo	Split_Airport
Djerba–Zarzis_International_Airport	isConnectedTo	Manchester_Airport
Québec_City_Jean_Lesage_International_Airport	isConnectedTo	La_Romaine_Airport
Amsterdam_Airport_Schiphol	isConnectedTo	Mariscal_Sucre_International_Airport
Abu_Dhabi_International_Airport	isConnectedTo	Kuala_Lumpur_International_Airport
Marseille_Provence_Airport	isConnectedTo	Agadir–Al_Massira_Airport
Martinique_Aimé_Césaire_International_Airport	isConnectedTo	George_F._L._Charles_Airport
Tocumen_International_Airport	isConnectedTo	Toronto_Pearson_International_Airport
Yanji_Chaoyangchuan_Airport	isConnectedTo	Tianjin_Binhai_International_Airport
Chengdu_Shuangliu_International_Airport	isConnectedTo	Beijing_Nanyuan_Airport
Tocumen_International_Airport	isConnectedTo	Rafael_Núñez_International_Airport
Trondheim_Airport,_Værnes	isConnectedTo	Oslo_Airport,_Gardermoen
Glasgow_Prestwick_Airport	isConnectedTo	Reus_Airport
Hefei_Xinqiao_International_Airport	isConnectedTo	Guilin_Liangjiang_International_Airport
Shahjalal_International_Airport	isConnectedTo	Sharjah_International_Airport
Linate_Airport	isConnectedTo	Bari_Karol_Wojtyła_Airport
Eindhoven_Airport	isConnectedTo	Palma_de_Mallorca_Airport
Ixtapa-Zihuatanejo_International_Airport	isConnectedTo	Los_Angeles_International_Airport
Saskatoon_John_G._Diefenbaker_International_Airport	isConnectedTo	Phoenix_Sky_Harbor_International_Airport
Salgado_Filho_International_Airport	isConnectedTo	Jorge_Chávez_International_Airport
Mineralnye_Vody_Airport	isConnectedTo	Krasnodar_International_Airport
Bristol_Airport	isConnectedTo	Gran_Canaria_Airport
Darwin_International_Airport	isConnectedTo	Adelaide_Airport
Addis_Ababa_Bole_International_Airport	isConnectedTo	Jomo_Kenyatta_International_Airport
Leonardo_da_Vinci–Fiumicino_Airport	isConnectedTo	Hamburg_Airport
Pula_Airport	isConnectedTo	Nantes_Atlantique_Airport
Barcelona–El_Prat_Airport	isConnectedTo	Olbia_Costa_Smeralda_Airport
Málaga_Airport	isConnectedTo	Nuremberg_Airport
Los_Angeles_International_Airport	isConnectedTo	San_Jose_International_Airport
Qingdao_Liuting_International_Airport	isConnectedTo	Nanning_Wuxu_International_Airport
Kona_International_Airport	isConnectedTo	Phoenix_Sky_Harbor_International_Airport
Adana_Şakirpaşa_Airport	isConnectedTo	Baghdad_International_Airport
Ljubljana_Jože_Pučnik_Airport	isConnectedTo	Cairo_International_Airport
Brussels_Airport	isConnectedTo	Mohammed_V_International_Airport
Incheon_International_Airport	isConnectedTo	Ninoy_Aquino_International_Airport
Dalian_Zhoushuizi_International_Airport	isConnectedTo	Mudanjiang_Hailang_Airport
Chișinău_International_Airport	isConnectedTo	Ciampino–G._B._Pastine_International_Airport
Amsterdam_Airport_Schiphol	isConnectedTo	Falcone–Borsellino_Airport
Zhengzhou_Xinzheng_International_Airport	isConnectedTo	Guangzhou_Baiyun_International_Airport
Ben_Gurion_Airport	isConnectedTo	Cluj_International_Airport
Gran_Canaria_Airport	isConnectedTo	Trondheim_Airport,_Værnes
Hefei_Xinqiao_International_Airport	isConnectedTo	Singapore_Changi_Airport
Dallas_Love_Field	isConnectedTo	Tampa_International_Airport
Ibiza_Airport	isConnectedTo	Oslo_Airport,_Gardermoen
Amsterdam_Airport_Schiphol	isConnectedTo	Hong_Kong_International_Airport
Kansai_International_Airport	isConnectedTo	Incheon_International_Airport
Mount_Isa_Airport	isConnectedTo	Cairns_Airport
Copenhagen_Airport	isConnectedTo	Gran_Canaria_Airport
Tivat_Airport	isConnectedTo	Pulkovo_Airport
Nanchang_Changbei_International_Airport	isConnectedTo	Harbin_Taiping_International_Airport
Prince_Mohammad_bin_Abdulaziz_Airport	isConnectedTo	Soekarno–Hatta_International_Airport
Chișinău_International_Airport	isConnectedTo	Larnaca_International_Airport
Bergen_Airport,_Flesland	isConnectedTo	Stockholm_Arlanda_Airport
Kaohsiung_International_Airport	isConnectedTo	Suvarnabhumi_Airport
Leonardo_da_Vinci–Fiumicino_Airport	isConnectedTo	Queen_Alia_International_Airport
Vilnius_Airport	isConnectedTo	Copenhagen_Airport
Bordeaux–Mérignac_Airport	isConnectedTo	Rennes–Saint-Jacques_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Punta_Cana_International_Airport
John_F._Kennedy_International_Airport	isConnectedTo	San_Francisco_International_Airport
Marechal_Cunha_Machado_International_Airport	isConnectedTo	Viracopos_International_Airport
Kunming_Changshui_International_Airport	isConnectedTo	Nanchang_Changbei_International_Airport
Pinto_Martins_–_Fortaleza_International_Airport	isConnectedTo	Amsterdam_Airport_Schiphol
Mactan-Cebu_International_Airport	isConnectedTo	Gimhae_International_Airport
Genoa_Cristoforo_Colombo_Airport	isConnectedTo	Catania–Fontanarossa_Airport
Nouakchott_International_Airport	isConnectedTo	Mohammed_V_International_Airport
Ouagadougou_Airport	isConnectedTo	Nnamdi_Azikiwe_International_Airport
Ninoy_Aquino_International_Airport	isConnectedTo	Antonio_B._Won_Pat_International_Airport
Munich_Airport	isConnectedTo	Bremen_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Taiwan_Taoyuan_International_Airport
Frankfurt_Airport	isConnectedTo	Tehran_Imam_Khomeini_International_Airport
Tbilisi_International_Airport	isConnectedTo	Leonardo_da_Vinci–Fiumicino_Airport
San_Francisco_International_Airport	isConnectedTo	Amsterdam_Airport_Schiphol
Xi'an_Xianyang_International_Airport	isConnectedTo	Changsha_Huanghua_International_Airport
Sanya_Phoenix_International_Airport	isConnectedTo	Qingdao_Liuting_International_Airport
Îles-de-la-Madeleine_Airport	isConnectedTo	Québec_City_Jean_Lesage_International_Airport
Palma_de_Mallorca_Airport	isConnectedTo	Cardiff_Airport
Belgrade_Nikola_Tesla_Airport	isConnectedTo	Eindhoven_Airport
Shenyang_Taoxian_International_Airport	isConnectedTo	Chengdu_Shuangliu_International_Airport
Ben_Gurion_Airport	isConnectedTo	Stuttgart_Airport
Stockholm_Arlanda_Airport	isConnectedTo	Charles_de_Gaulle_Airport
V._C._Bird_International_Airport	isConnectedTo	Pointe-à-Pitre_International_Airport
Shanghai_Hongqiao_International_Airport	isConnectedTo	Hulunbuir_Hailar_Airport
Istanbul_Atatürk_Airport	isConnectedTo	Santiago_de_Compostela_Airport
Minneapolis–Saint_Paul_International_Airport	isConnectedTo	Vancouver_International_Airport
Beirut–Rafic_Hariri_International_Airport	isConnectedTo	Prince_Mohammad_bin_Abdulaziz_Airport
Istanbul_Atatürk_Airport	isConnectedTo	Odessa_International_Airport
